gene_accession_id,MGI:96194
gene_symbol,Hoxc12
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_003_001
pvalue,0.6690207
parameter_name,Eye Hemorrhage or Blood Presence
analysis_id,851o2i7u5l7ud4o
