gene_accession_id,MGI:2136381
gene_symbol,Hadhb
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,ESLIM_011_001_002
pvalue,0.1733451
parameter_name,PP1 startle magnitude
analysis_id,pxwmn1681ps36p7
