gene_accession_id,MGI:2182543
gene_symbol,Grhl2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_IPG_011_001
pvalue,0.9935637
parameter_name,Initial response to glucose challenge
analysis_id,9mt8ana007jt21e
