gene_accession_id,MGI:1101778
gene_symbol,Bmx
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_006_001
pvalue,0.08134718
parameter_name,Response amplitude - S
analysis_id,t27i2p44x6i17dh
