gene_accession_id,MGI:96412
gene_symbol,Ide
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_027_001
pvalue,0.1974249
parameter_name,Red blood cell distribution width
analysis_id,746686g8t939st5
