gene_accession_id,MGI:1921501
gene_symbol,Ankrd9
mouse_strain,C55BL
mouse_life_stage,Early adult
parameter_id,BCMLA_EYE_067_001
pvalue,0.660657
parameter_name,Left anterior chamber depth
analysis_id,ab61ol6bd35n244
