gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_017
pvalue,0.8067897
parameter_name,Shape of ribs
analysis_id,v3el67fm17bv31y
