gene_accession_id,MGI:2684931
gene_symbol,Tbc1d31
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_005_002
pvalue,0.9959385
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
analysis_id,w0kbf1x28y9qs4r
