gene_accession_id,MGI:1919095
gene_symbol,Erich3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_025_001_023
pvalue,0.956706
parameter_name,HDL-cholesterol
analysis_id,33kauk0d8y7it95
