gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_HEM_032_001
pvalue,0.7564589
parameter_name,Lymphocyte cell count
analysis_id,bbe3dgylm2j81mq
