gene_accession_id,MGI:1923356
gene_symbol,Kdm3b
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,M-G-P_006_001_019
pvalue,0.5864928
parameter_name,Skull shape
analysis_id,5la25n4826l00q5
