gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_EYE_083_001
pvalue,0.6346581
parameter_name,Vitreous
analysis_id,75eu614a3jd22f1
