gene_accession_id,MGI:98495
gene_symbol,Tbx3
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GRS_011_001
pvalue,0.4396965
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,348836o33o0i908
