gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_CBC_018_001
pvalue,0.1291304
parameter_name,Glucose
analysis_id,w8dk35oc9s0m0v4
