gene_accession_id,MGI:1347249
gene_symbol,Psg16
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_008_001_012
pvalue,0.9676928
parameter_name,Tail elevation
analysis_id,80qy9kvo27vqxz2
