gene_accession_id,MGI:2442920
gene_symbol,Rab11fip4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_036_001
pvalue,0.5791705
parameter_name,% Pre-pulse inhibition - PPI4
analysis_id,0e256fzhlt7367m
