gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_IPG_010_001
pvalue,0.1016255
parameter_name,Fasted blood glucose concentration
analysis_id,r9tei340z98iwp3
