gene_accession_id,MGI:105080
gene_symbol,Tgoln1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_009_001
pvalue,0.8356003
parameter_name,Fat/Body weight
analysis_id,0tsdrow753uo07k
