gene_accession_id,MGI:1915814
gene_symbol,Nufip2
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_CBC_021_001
pvalue,0.6791014
parameter_name,Lipase
analysis_id,f0ive0b23863077
