gene_accession_id,MGI:1928271
gene_symbol,Malrd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_009_001
pvalue,0.3675979
parameter_name,Fat/Body weight
analysis_id,4ompp7qc9t4356q
