gene_accession_id,MGI:1923356
gene_symbol,Kdm3b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_005_001
pvalue,0.6926081
parameter_name,Bone Mineral Content (excluding skull)
analysis_id,avzqz59qs6esify
