gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_010_001
pvalue,0.4795998
parameter_name,Iris/Pupil
analysis_id,9900435t98lvjl2
