gene_accession_id,MGI:1353657
gene_symbol,Fgd3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_013_001_005
pvalue,0.6826819
parameter_name,Left retina structure
analysis_id,lh447ig8jt95f80
