gene_accession_id,MGI:2182543
gene_symbol,Grhl2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_GEL_028_001
pvalue,0.9450736
parameter_name,Forebrain
analysis_id,wxshatnblb273t5
