gene_accession_id,MGI:1923896
gene_symbol,Wdr38
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_006
pvalue,0.8647722
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,o21r005vx9knjyu
