gene_accession_id,MGI:96412
gene_symbol,Ide
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_007
pvalue,0.4388362
parameter_name,PP1 + pulse startle magnitude
analysis_id,qm2y8g5aj044arp
