gene_accession_id,MGI:1913721
gene_symbol,Anp32e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_015
pvalue,0.4338402
parameter_name,Alkaline phosphatase
analysis_id,72cr698mk50jcy1
