gene_accession_id,MGI:1298378
gene_symbol,Dhcr7
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CBC_013_001
pvalue,0.2616151
parameter_name,Alanine aminotransferase
analysis_id,9k60tz18zg9n03m
