gene_accession_id,MGI:96412
gene_symbol,Ide
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_033_001
pvalue,0.3000865
parameter_name,Tibia length
analysis_id,6jdv2xf1szgp6h7
