gene_accession_id,MGI:2147679
gene_symbol,Patl1
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_OFD_017_001
pvalue,0.05070995
parameter_name,Center average speed
analysis_id,4ynr77271b85807
