gene_accession_id,MGI:1919095
gene_symbol,Erich3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_060_001
pvalue,0.3437307
parameter_name,Transitional vertebrae
analysis_id,m7iy4v86c783xt3
