gene_accession_id,MGI:2676312
gene_symbol,Abca12
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_ECH_005_001
pvalue,0.261254
parameter_name,Fractional Shortening
analysis_id,363loi9n73td89w
