gene_accession_id,mgi:1341881
gene_symbol,Syngr3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_014_001
pvalue,0.5201113
parameter_name,Center distance travelled
analysis_id,4nueb0pi9g85sn9
