gene_accession_id,MGI:96193
gene_symbol,Hoxc11
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_008_001_012
pvalue,0.1812846
parameter_name,Tail elevation
analysis_id,35b04s31bw85ml1
