gene_accession_id,MGI:1919095
gene_symbol,Erich3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_034_001
pvalue,0.4857481
parameter_name,% Pre-pulse inhibition - PPI2
analysis_id,e3854g14cdi4302
