gene_accession_id,MGI:1917345
gene_symbol,Zfp512
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_034_001
pvalue,0.05195761
parameter_name,% Pre-pulse inhibition - PPI2
analysis_id,9tj8got320n522w
