gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,MGP_IMM_070_001
pvalue,0.1328145
parameter_name,Total ab T cells - % of CD45+
analysis_id,8r1v1r3t9212k2w
