gene_accession_id,MGI:2144989
gene_symbol,Plekhh1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_016_001_001
pvalue,0.9454296
parameter_name,White blood cell-count
analysis_id,w5kwe0vufs0az3p
