gene_accession_id,MGI:1918248
gene_symbol,Phf6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_010
pvalue,0.07178179
parameter_name,Maxilla
analysis_id,gh1c2f2i3nw17p5
