gene_accession_id,MGI:1913721
gene_symbol,Anp32e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_010
pvalue,0.6004656
parameter_name,PP4 + pulse startle magnitude
analysis_id,01a97q7v440q697
