gene_accession_id,MGI:1858696
gene_symbol,Copg1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_006_001_017
pvalue,0.3565671
parameter_name,Shape of ribs
analysis_id,7lg1vjwe19y4d7e
