gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_051_001
pvalue,0.1623249
parameter_name,Hindlimb nail - number
analysis_id,674gs28d6s7z25i
