gene_accession_id,MGI:2385295
gene_symbol,Sez6l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_009_001
pvalue,1.11468
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,v7jcu591b466836
