gene_accession_id,MGI:1922422
gene_symbol,Ccdc146
mouse_strain,C53BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_008_001
pvalue,0.812785
parameter_name,18kHz-evoked ABR Threshold
analysis_id,0cc37h038f433g4
