gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C51BL
mouse_life_stage,E15.5
parameter_id,CCP_XRY_012_001
pvalue,0.5718712
parameter_name,Pelvis
analysis_id,vv8pdc46421j99e
