gene_accession_id,MGI:1922422
gene_symbol,Ccdc146
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_070_001
pvalue,0.4515033
parameter_name,Total ab T cells - % of CD45+
analysis_id,6iv1r1armjee7b5
